image_path,hueColorPrincipal,saturationColorPrincipal,brightnessColorPrincipal,num_colors,avg_hue_diff,avg_saturation,avg_pure_saturation,avg_lightness,avg_pure_lightness,Jerarquia
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_11.jpg,37.50000000000008,9.523809523809526,83.52941176470587,3,27.249073387694626,39.254890678941315,,33.627450980392155,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_17.jpg,0.0,0.0,33.33333333333333,6,22.399999999999952,39.06743114770166,,21.52941176470589,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_17.jpg,0.0,0.0,33.33333333333333,5,41.99999999999994,,1.617721119578151,,34.94117647058823,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_17.jpg,0.0,0.0,33.33333333333333,5,35.142857142857125,,1.8938156153717682,8.774509803921568,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_17.jpg,0.0,0.0,33.33333333333333,6,95.20000000000005,,2.402883060638068,9.450980392156863,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_21.jpg,30.0,28.0701754385965,77.64705882352942,6,82.5662447257384,34.75192622142111,,24.705882352941178,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_21.jpg,30.0,28.0701754385965,77.64705882352942,6,112.52440191387561,27.86497916807639,,39.72549019607843,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_21.jpg,30.0,28.0701754385965,77.64705882352942,5,77.2727272727273,20.817805383022773,,39.607843137254896,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_21.jpg,30.0,28.0701754385965,77.64705882352942,6,149.23759398496242,27.35093626448297,,42.03921568627451,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_16.jpg,202.75862068965517,100.0,34.11764705882353,5,94.32365247822284,69.87769033848488,,13.97058823529412,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_16.jpg,202.75862068965517,100.0,34.11764705882353,4,70.22239857372699,,98.58124631081878,29.34640522875817,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_16.jpg,202.75862068965517,100.0,34.11764705882353,4,71.39394859602113,18.133333333333326,,16.862745098039213,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_16.jpg,202.75862068965517,100.0,34.11764705882353,3,111.80000000000001,,100.0,27.45098039215686,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_18.jpg,22.388059701492537,37.85310734463277,34.705882352941174,3,167.01086956521743,,22.222121828175585,24.705882352941178,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_18.jpg,22.388059701492537,37.85310734463277,34.705882352941174,4,113.58878802357064,15.970329060900431,,18.758169934640524,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_18.jpg,22.388059701492537,37.85310734463277,34.705882352941174,3,132.21428571428567,15.042239314083973,,,30.84967320261438,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_18.jpg,22.388059701492537,37.85310734463277,34.705882352941174,3,84.89966555183946,31.864820792258595,,15.980392156862743,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_14.jpg,37.6470588235294,48.57142857142858,79.41176470588236,6,104.75036734693879,33.02964359415972,,36.588235294117645,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_14.jpg,37.6470588235294,48.57142857142858,79.41176470588236,6,126.94117647058826,35.58255520783153,,15.647058823529411,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_14.jpg,37.6470588235294,48.57142857142858,79.41176470588236,6,70.4690495916677,24.945390428581497,,28.588235294117645,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_14.jpg,37.6470588235294,48.57142857142858,79.41176470588236,6,148.21547388781443,11.141411535870827,,14.588235294117652,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_23.jpg,69.99999999999996,5.084745762711869,76.86274509803921,6,39.04999999999997,32.253950454118716,,41.803921568627445,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_23.jpg,69.99999999999996,5.084745762711869,76.86274509803921,6,105.2,,14.457252849817081,33.450980392156865,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_23.jpg,69.99999999999996,5.084745762711869,76.86274509803921,6,172.39272727272726,,14.180164875166648,45.058823529411754,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_23.jpg,69.99999999999996,5.084745762711869,76.86274509803921,6,48.85714285714285,9.4147778362407,,29.019607843137255,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_15.jpg,67.49999999999997,3.6363636363636367,56.86274509803921,6,19.139361194978527,30.23420258086304,,31.49019607843137,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_15.jpg,67.49999999999997,3.6363636363636367,56.86274509803921,5,29.610002900325497,10.131388621022184,,19.362745098039213,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_15.jpg,67.49999999999997,3.6363636363636367,56.86274509803921,6,37.71721826560535,23.449560729370287,,20.0,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_15.jpg,67.49999999999997,3.6363636363636367,56.86274509803921,6,50.43258868790785,26.942322632333664,,37.72549019607843,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_20.jpg,193.25581395348834,49.99999999999999,33.72549019607843,1,0.0,,49.71428571428571,,34.31372549019608,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_20.jpg,193.25581395348834,49.99999999999999,33.72549019607843,3,81.91570881226058,48.125,,18.627450980392155,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_20.jpg,193.25581395348834,49.99999999999999,33.72549019607843,4,88.19047619047616,31.20567375886525,,,11.715686274509805,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_20.jpg,193.25581395348834,49.99999999999999,33.72549019607843,1,0.0,,92.07920792079209,,19.80392156862745,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_19.jpg,181.3953488372093,44.32989690721648,61.96078431372549,6,91.56890200176204,31.412566412566424,,25.568627450980394,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_19.jpg,181.3953488372093,44.32989690721648,61.96078431372549,6,70.73513513513515,26.4014371668945,,15.647058823529417,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_19.jpg,181.3953488372093,44.32989690721648,61.96078431372549,5,155.8964285714286,35.17182771628737,,33.23529411764705,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_19.jpg,181.3953488372093,44.32989690721648,61.96078431372549,3,173.72405372405376,28.99168424667615,,44.01960784313725,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_24.jpg,355.0,90.90909090909089,25.882352941176475,6,120.8992700729927,22.886336569710185,,56.03921568627452,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_24.jpg,355.0,90.90909090909089,25.882352941176475,6,174.93100718548288,31.133885881169768,,25.13725490196078,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_24.jpg,355.0,90.90909090909089,25.882352941176475,6,201.77576335877862,45.86580154041583,,37.96078431372549,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_24.jpg,355.0,90.90909090909089,25.882352941176475,5,144.36968375136317,18.469457789979405,,16.27450980392157,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_30.jpg,36.27906976744187,19.63470319634703,57.05882352941176,6,141.57575757575756,20.037316916391617,,20.7843137254902,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_30.jpg,36.27906976744187,19.63470319634703,57.05882352941176,5,142.32388663967612,15.476190476190476,,10.343137254901961,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_30.jpg,36.27906976744187,19.63470319634703,57.05882352941176,6,198.50491295938102,30.981193180443626,,24.666666666666664,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_30.jpg,36.27906976744187,19.63470319634703,57.05882352941176,6,102.07855203619908,25.344170127476705,,29.098039215686278,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_29.jpg,175.44303797468353,78.21782178217825,80.19607843137256,4,16.893698893698872,20.293019783501297,,27.90849673202614,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_29.jpg,175.44303797468353,78.21782178217825,80.19607843137256,5,9.535080304311073,18.680964587033074,,27.15686274509804,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_29.jpg,175.44303797468353,78.21782178217825,80.19607843137256,3,14.449999999999989,11.522535435578913,,33.33333333333333,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_29.jpg,175.44303797468353,78.21782178217825,80.19607843137256,4,12.580414969943774,26.480583663472213,,32.09150326797386,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_31.jpg,180.0,11.864406779660994,76.86274509803921,6,131.4111844350893,39.68529068798936,,7.8039215686274535,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_31.jpg,180.0,11.864406779660994,76.86274509803921,6,10.581818181818232,,11.14066698445901,,76.76470588235294,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_31.jpg,180.0,11.864406779660994,76.86274509803921,6,129.28291316526608,40.36059242844108,,13.254901960784313,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_31.jpg,180.0,11.864406779660994,76.86274509803921,5,82.69245647969049,25.677004606602715,,,76.98039215686273,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_26.jpg,9.999999999999998,31.57894736842105,7.450980392156863,6,171.15891713919882,58.23701551611613,,14.549019607843135,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_26.jpg,9.999999999999998,31.57894736842105,7.450980392156863,6,131.12792681770784,22.539108263154063,,26.0,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_26.jpg,9.999999999999998,31.57894736842105,7.450980392156863,6,218.79713766469786,31.694803432783345,,36.27450980392157,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_26.jpg,9.999999999999998,31.57894736842105,7.450980392156863,6,230.6564848083222,30.7595994573128,,24.039215686274506,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_22.jpg,208.31460674157302,41.78403755868544,41.76470588235294,6,135.57662337662333,25.445114072565055,,40.90196078431372,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_22.jpg,208.31460674157302,41.78403755868544,41.76470588235294,5,89.7605278066283,30.518830720694076,,21.813725490196077,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_22.jpg,208.31460674157302,41.78403755868544,41.76470588235294,6,120.99803921568628,19.503443118950788,,19.215686274509807,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_22.jpg,208.31460674157302,41.78403755868544,41.76470588235294,6,265.23449705085295,30.345039648253437,,16.000000000000007,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_28.jpg,207.4698795180723,98.80952380952381,32.94117647058823,6,80.1,39.736346516007536,,30.90196078431373,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_28.jpg,207.4698795180723,98.80952380952381,32.94117647058823,5,55.072115384615365,40.390356769667136,,35.53921568627452,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_28.jpg,207.4698795180723,98.80952380952381,32.94117647058823,6,88.0520902255639,41.82223283202037,,61.52941176470588,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_28.jpg,207.4698795180723,98.80952380952381,32.94117647058823,6,174.13173601878307,30.130347054075862,,45.490196078431374,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_27.jpg,28.421052631578952,42.22222222222223,8.823529411764705,5,44.4377990430622,17.318891390681507,,21.715686274509803,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_27.jpg,28.421052631578952,42.22222222222223,8.823529411764705,6,23.535000000000004,19.32876478776111,,13.803921568627453,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_27.jpg,28.421052631578952,42.22222222222223,8.823529411764705,6,41.33939393939395,30.190630962387758,,40.745098039215684,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_27.jpg,28.421052631578952,42.22222222222223,8.823529411764705,6,38.74285714285715,26.0624949771223,,26.23529411764706,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_25.jpg,32.95774647887325,32.1266968325792,56.666666666666664,2,13.87016617487187,37.13985511253664,,24.901960784313744,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_25.jpg,32.95774647887325,32.1266968325792,56.666666666666664,4,9.526035868893016,34.17028841206933,,,45.04901960784314,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_25.jpg,32.95774647887325,32.1266968325792,56.666666666666664,3,12.960681244743483,,84.51292028839026,31.56862745098039,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_25.jpg,32.95774647887325,32.1266968325792,56.666666666666664,4,19.304117274107085,22.80269043587821,,,51.07843137254902,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_33.jpg,0.0,0.0,90.58823529411765,3,69.99999999999999,,2.8758169934640425,35.686274509803916,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_33.jpg,0.0,0.0,90.58823529411765,5,79.56521739130434,12.38095238095238,,41.96078431372549,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_33.jpg,0.0,0.0,90.58823529411765,2,98.18181818181817,23.404255319148938,,62.94117647058824,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_33.jpg,0.0,0.0,90.58823529411765,2,91.764705882353,,6.4885496183206115,64.50980392156863,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_39.jpg,167.99999999999997,18.91891891891893,63.725490196078425,6,137.5863829787234,,17.30546648425273,12.117647058823533,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_39.jpg,167.99999999999997,18.91891891891893,63.725490196078425,5,19.01598401598402,,17.110112918099297,5.735294117647058,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_39.jpg,167.99999999999997,18.91891891891893,63.725490196078425,5,56.4167278063096,,20.252049109123384,,67.52941176470588,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_39.jpg,167.99999999999997,18.91891891891893,63.725490196078425,6,198.08673679261912,,15.548491744452337,22.70588235294118,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_41.jpg,339.75,67.79661016949153,76.86274509803923,6,70.08695652173903,49.10054328315343,,19.803921568627455,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_41.jpg,339.75,67.79661016949153,76.86274509803923,5,34.868421052631845,28.30687830687819,,6.764705882352942,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_41.jpg,339.75,67.79661016949153,76.86274509803923,6,44.95238095238101,20.398970398970423,,5.137254901960787,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_41.jpg,339.75,67.79661016949153,76.86274509803923,6,53.81818181818172,27.829576051950756,,,96.1111111111111,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_42.jpg,29.01098901098902,46.66666666666665,61.76470588235294,6,83.3454545454546,22.87704551403521,,34.50980392156863,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_42.jpg,29.01098901098902,46.66666666666665,61.76470588235294,5,157.62499999999997,34.04750312688743,,15.098039215686272,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_42.jpg,29.01098901098902,46.66666666666665,61.76470588235294,6,158.67790262172284,34.33967582804795,,53.058823529411754,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_42.jpg,29.01098901098902,46.66666666666665,61.76470588235294,4,69.62857142857143,12.677107577544684,,33.725490196078425,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_43.jpg,0.0,0.0,100.0,4,23.8074534161491,41.163885323063774,,,91.91176470588235,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_43.jpg,0.0,0.0,100.0,4,23.537414965986432,89.04109589041094,,,95.3921568627451,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_43.jpg,0.0,0.0,100.0,3,20.0,50.0,,,92.3529411764706,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_43.jpg,0.0,0.0,100.0,6,72.91596638655463,67.36263736263737,,12.117647058823527,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_44.jpg,189.99999999999997,14.28571428571427,83.52941176470587,6,42.40000000000006,46.54312071636366,,24.666666666666664,,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_44.jpg,189.99999999999997,14.28571428571427,83.52941176470587,6,67.81269592476492,37.49818309670644,,46.705882352941174,,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_44.jpg,189.99999999999997,14.28571428571427,83.52941176470587,6,66.12499999999987,34.050645265602505,,36.156862745098046,,Simetria
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_44.jpg,189.99999999999997,14.28571428571427,83.52941176470587,6,89.8445844584459,25.897888923445066,,40.23529411764706,,Tercios
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_45.jpg,205.35211267605635,76.34408602150542,81.76470588235294,6,78.34883720930233,19.960445370571943,,,83.4313725490196,Espiral
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_45.jpg,205.35211267605635,76.34408602150542,81.76470588235294,6,108.45043988269796,27.845114039648273,,,85.91503267973856,Diagonal
paso1_procesamientoImagenes/imagesMinimalist\Minimalista_45.jpg,205.35211267605635,76.34408602150542,81.76470588235294,6,117.93917344097547,15.176290470306219,,9.882352941176478,,Simetria
